{0. + 0.*I, 0.9999833334165987 + 0.*I, 0.9999833334165987 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.3322731782442023 + 0.*I, 0.2964583667099952 + 0.*I, 0.2876806654954045 + 0.*I, 0.1802615477690006 + 0.*I, 0.12126961584399966 + 0.*I, 0.02022764713420777 + 0.*I, 0.0016523028876003207 + 0.*I, 0.00008157907258610209 + 0.*I, 2.6883669956845324*^-6 + 0.*I, 2.617448036090764*^-7 + 0.*I, 2.1585323972672654*^-6 + 0.*I, 5.265330793591261*^-6 + 0.*I, 4.070728398808399*^-6 + 0.*I, 4.167709599656178*^-6 + 0.*I, 2.692966605266634*^-6 + 0.*I, 2.425738387934473*^-6 + 0.*I, 6.560961995916159*^-7 + 0.*I, 6.444640376912503*^-8 + 0.*I, 3.4440006402292056*^-9 + 0.*I, 1.1741718708435658*^-10 + 0.*I, 2.997602166487923*^-12 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
{0.32925792483640137 + 0.*I, 0.2965339192027905 + 0.*I, 0.28832747023459504 + 0.*I, 0.1746532270065826 + 0.*I, 0.12342370723699149 + 0.*I, 0.021119121145396495 + 0.*I, 0.0017634383202125294 + 0.*I, 0.00008888546019214515 + 0.*I, 2.988530800607237*^-6 + 0.*I, 2.8122459916346543*^-7 + 0.*I, 2.288736200561914*^-6 + 0.*I, 5.39210138761348*^-6 + 0.*I, 4.427433397680147*^-6 + 0.*I, 3.965464800970154*^-6 + 0.*I, 2.931601605915546*^-6 + 0.*I, 2.4848274104982697*^-6 + 0.*I, 6.955274134412548*^-7 + 0.*I, 6.99638125212232*^-8 + 0.*I, 3.819988769748761*^-9 + 0.*I, 1.3280487820566125*^-10 + 0.*I, 3.3972824553529794*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.32603728815701066 + 0.*I, 0.29613520227540496 + 0.*I, 0.288548859432014 + 0.*I, 0.168897376129995 + 0.*I, 0.12553777281198997 + 0.*I, 0.02203506407041367 + 0.*I, 0.0018805382087982994 + 0.*I, 0.0000967537933993512 + 0.*I, 3.318506403005017*^-6 + 0.*I, 3.016896066299069*^-7 + 0.*I, 2.4245523810861873*^-6 + 0.*I, 5.514999390499043*^-6 + 0.*I, 4.794664798524195*^-6 + 0.*I, 3.7502622118879007*^-6 + 0.*I, 3.1772525943551955*^-6 + 0.*I, 2.54223180284896*^-6 + 0.*I, 7.366516063811447*^-7 + 0.*I, 7.587639405670644*^-8 + 0.*I, 4.2311931736094274*^-9 + 0.*I, 1.5001333508735118*^-10 + 0.*I, 3.5971225997855076*^-12 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.32261348162019315 + 0.*I, 0.2952671887858083 + 0.*I, 0.28835109575580115 + 0.*I, 0.16300023284279153 + 0.*I, 0.12760880709761224 + 0.*I, 0.02297548142500272 + 0.*I, 0.002003829552998937 + 0.*I, 0.00010521980879918404 + 0.*I, 3.6808796011200684*^-6 + 0.*I, 3.2314320108639555*^-7 + 0.*I, 2.5660817914996414*^-6 + 0.*I, 5.63351938431822*^-6 + 0.*I, 5.172104411421686*^-6 + 0.*I, 3.5222089911357557*^-6 + 0.*I, 3.4297032103225433*^-6 + 0.*I, 2.5977277884337013*^-6 + 0.*I, 7.794989986820156*^-7 + 0.*I, 8.220779612599927*^-8 + 0.*I, 4.682187970672658*^-9 + 0.*I, 1.6919798895287388*^-10 + 0.*I, 4.39648317751562*^-12 + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.3189889100043919 + 0.*I, 0.29393531845001153 + 0.*I, 0.28774088184180263 + 0.*I, 0.1569682182304133 + 0.*I, 0.12963381130559615 + 0.*I, 0.023940347460582604 + 0.*I, 0.0021335430831825875 + 0.*I, 0.00011432099160657573 + 0.*I, 4.0784275956440305*^-6 + 0.*I, 3.4557900985277007*^-7 + 0.*I, 2.7134170021980712*^-6 + 0.*I, 5.7471384096174916*^-6 + 0.*I, 5.5594014058968355*^-6 + 0.*I, 3.2814476025322392*^-6 + 0.*I, 3.688714200755783*^-6 + 0.*I, 2.6510829975734396*^-6 + 0.*I, 8.240987892094155*^-7 + 0.*I, 8.898000114498929*^-8 + 0.*I, 5.175393447132137*^-9 + 0.*I, 1.9100276915651196*^-10 + 0.*I, 5.018208071305708*^-12 + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 0. + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
{0.31516616644740036 + 0.*I, 0.2921454893946019 + 0.*I, 0.28672534944880207 + 0.*I, 0.1508079279431973 + 0.*I, 0.1316097977018149 + 0.*I, 0.02492960431301761 + 0.*I, 0.0022699130783898624 + 0.*I, 0.0001240966239990371 + 0.*I, 4.514129403609957*^-6 + 0.*I, 3.689851979515879*^-7 + 0.*I, 2.8666439888525015*^-6 + 0.*I, 5.855320406311649*^-6 + 0.*I, 5.956170801013628*^-6 + 0.*I, 3.028154793582871*^-6 + 0.*I, 3.954023197749734*^-6 + 0.*I, 2.7020601978122727*^-6 + 0.*I, 8.704766019107525*^-7 + 0.*I, 9.621778929158607*^-8 + 0.*I, 5.714184680982726*^-9 + 0.*I, 2.1500579094890784*^-10 + 0.*I, 5.59552404411079*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 0. + 0.*I, 0. + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
{0.31114802925260593 + 0.*I, 0.28990404923161517 + 0.*I, 0.28531204813759814 + 0.*I, 0.1445261231550088 + 0.*I, 0.13353379400660173 + 0.*I, 0.025943161185404406 + 0.*I, 0.002413177174598325 + 0.*I, 0.0001345878420044855 + 0.*I, 4.991177782187607*^-6 + 0.*I, 3.9334080437214425*^-7 + 0.*I, 3.025839001580266*^-6 + 0.*I, 5.957515192278607*^-6 + 0.*I, 6.361992599401845*^-6 + 0.*I, 2.7625424170452106*^-6 + 0.*I, 4.2253452070539765*^-6 + 0.*I, 2.750415606378454*^-6 + 0.*I, 9.18656395398898*^-7 + 0.*I, 1.039451857920426*^-7 + 0.*I, 6.302203203745194*^-9 + 0.*I, 2.418065747633591*^-10 + 0.*I, 6.3948846218409025*^-12 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.30693745850700616 + 0.*I, 0.2872177856672043 + 0.*I, 0.2835089334924046 + 0.*I, 0.13812972130218262 + 0.*I, 0.13540284780679815 + 0.*I, 0.02698089356301115 + 0.*I, 0.002563576156400238 + 0.*I, 0.00014583768461751134 + 0.*I, 5.5129909970474955*^-6 + 0.*I, 4.1861518695895944*^-7 + 0.*I, 3.191070008234931*^-6 + 0.*I, 6.053159995467184*^-6 + 0.*I, 6.776413008502402*^-6 + 0.*I, 2.484857608564539*^-6 + 0.*I, 4.50237140903198*^-6 + 0.*I, 2.7959012216527412*^-6 + 0.*I, 9.686603963388054*^-7 + 0.*I, 1.121885917498844*^-7 + 0.*I, 6.943978725360011*^-9 + 0.*I, 2.720046410331634*^-10 + 0.*I, 7.793765632868599*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
{0.3025375925138185 + 0.*I, 0.2840939166574019 + 0.*I, 0.2813243548982048 + 0.*I, 0.13162578662100355 + 0.*I, 0.13721403097959328 + 0.*I, 0.028042642467784873 + 0.*I, 0.0027213537397985377 + 0.*I, 0.00015789115119790867 + 0.*I, 6.0832278103717385*^-6 + 0.*I, 4.447666013263074*^-7 + 0.*I, 3.3623940076665808*^-6 + 0.*I, 6.141679187443572*^-6 + 0.*I, 7.198943796637992*^-6 + 0.*I, 2.195384785075305*^-6 + 0.*I, 4.784772200672195*^-6 + 0.*I, 2.8382622030420634*^-6 + 0.*I, 1.0205057909828952*^-6 + 0.*I, 1.2097340906791487*^-7 + 0.*I, 7.642397825691207*^-9 + 0.*I, 3.052003094694556*^-10 + 0.*I, 8.815170815523743*^-12 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.29795174405220504 + 0.*I, 0.2805400801198177 + 0.*I, 0.2787670428967992 + 0.*I, 0.12502152049300722 + 0.*I, 0.13896444411840572 + 0.*I, 0.02912821374778663 + 0.*I, 0.002886756336795138 + 0.*I, 0.00017079524838869986 + 0.*I, 6.7057986052887495*^-6 + 0.*I, 4.7174280037864946*^-7 + 0.*I, 3.5398586062385107*^-6 + 0.*I, 6.2224855934545084*^-6 + 0.*I, 7.629063203395959*^-6 + 0.*I, 1.8944426027900365*^-6 + 0.*I, 5.072192599264724*^-6 + 0.*I, 2.8772402016485903*^-6 + 0.*I, 1.0742091882676164*^-6 + 0.*I, 1.3032801504664349*^-7 + 0.*I, 8.402589735112544*^-9 + 0.*I, 3.420153049660257*^-10 + 0.*I, 1.0014211682118914*^-11 + 0.*I, 4.218847493575595*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.2931833964589847 + 0.*I, 0.27656432322480384 + 0.*I, 0.27584609613340305 + 0.*I, 0.11832425162041638 + 0.*I, 0.14065122095219265 + 0.*I, 0.0302373774076159 + 0.*I, 0.003060032809787394 + 0.*I, 0.0001845990458049229 + 0.*I, 7.384880595928678*^-6 + 0.*I, 4.994763935783908*^-7 + 0.*I, 3.723498398500169*^-6 + 0.*I, 6.294982402010874*^-6 + 0.*I, 8.066215806401546*^-6 + 0.*I, 1.5823877985710057*^-6 + 0.*I, 5.364257193996026*^-6 + 0.*I, 2.912571805957498*^-6 + 0.*I, 1.1297828006462396*^-6 + 0.*I, 1.40279809990318*^-7 + 0.*I, 9.229195185866958*^-9 + 0.*I, 3.82804898890754*^-10 + 0.*I, 1.119104808822158*^-11 + 0.*I, 5.995204332975846*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.28823619954641005 + 0.*I, 0.2721750912693999 + 0.*I, 0.27257096791559743 + 0.*I, 0.11154142603340134 + 0.*I, 0.14227153275661042 + 0.*I, 0.031369866979802374 + 0.*I, 0.003241434210798922 + 0.*I, 0.00019935372459478634 + 0.*I, 8.124931616393384*^-6 + 0.*I, 5.278868009384041*^-7 + 0.*I, 3.913336810157376*^-6 + 0.*I, 6.3585614107353194*^-6 + 0.*I, 8.509811610935003*^-6 + 0.*I, 1.2596123921682079*^-6 + 0.*I, 5.660567592435939*^-6 + 0.*I, 2.9439897852867607*^-6 + 0.*I, 1.1872355987208039*^-6 + 0.*I, 1.5085781512880203*^-7 + 0.*I, 1.0126810501276395*^-8 + 0.*I, 4.2781334030905787*^-10 + 0.*I, 1.2412293415309252*^-11 + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 0. + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.28311396535360966 + 0.*I, 0.26738121615639265 + 0.*I, 0.26895145240599666 + 0.*I, 0.10468059695438738 + 0.*I, 0.1438225927429926 + 0.*I, 0.0325253789401847 + 0.*I, 0.003431213508986453 + 0.*I, 0.00021511262739970507 + 0.*I, 8.930704198384378*^-6 + 0.*I, 5.568768113306534*^-7 + 0.*I, 4.109384588169007*^-6 + 0.*I, 6.41260919920228*^-6 + 0.*I, 8.959228803284702*^-6 + 0.*I, 9.26543597401519*^-7 + 0.*I, 5.960702198493096*^-6 + 0.*I, 2.9712247995306033*^-6 + 0.*I, 1.2465735999001028*^-6 + 0.*I, 1.6209258379973337*^-7 + 0.*I, 1.110118663660842*^-8 + 0.*I, 4.782174656270399*^-10 + 0.*I, 1.4588330543574557*^-11 + 0.*I, 7.993605777301128*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.27782066374180125 + 0.*I, 0.2621919044954124 + 0.*I, 0.2649976704562018 + 0.*I, 0.09774941453140064 + 0.*I, 0.14530166042678871 + 0.*I, 0.0337035721714063 + 0.*I, 0.00362962530480182 + 0.*I, 0.00023193131020171623 + 0.*I, 9.807265399786049*^-6 + 0.*I, 5.863308061293537*^-7 + 0.*I, 4.311637202825126*^-6 + 0.*I, 6.456500201146298*^-6 + 0.*I, 9.413813195635614*^-6 + 0.*I, 5.836467975584015*^-7 + 0.*I, 6.264220409057942*^-6 + 0.*I, 2.994002201717194*^-6 + 0.*I, 1.3077982030651471*^-6 + 0.*I, 1.7401340368650153*^-7 + 0.*I, 1.2157208573171376*^-8 + 0.*I, 5.333955499509103*^-10 + 0.*I, 1.6209256159527285*^-11 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 1.998401444325282*^-13 + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I, 0. + 0.*I}
{0.27236041783897935 + 0.*I, 0.2566167253302165 + 0.*I, 0.2607200551201894 + 0.*I, 0.09075561544640288 + 0.*I, 0.14670604595579118 + 0.*I, 0.03490406746600173 + 0.*I, 0.003836925526190527 + 0.*I, 0.00024986758619949256 + 0.*I, 0.000010760006396992596 + 0.*I, 6.161148036198938*^-7 + 0.*I, 4.5200770015796365*^-6 + 0.*I, 6.489606385606806*^-6 + 0.*I, 9.872878203864845*^-6 + 0.*I, 2.3142121552410802*^-7 + 0.*I, 6.570657995474961*^-6 + 0.*I, 3.0120470118077947*^-6 + 0.*I, 1.370908009334926*^-6 + 0.*I, 1.8665240464343927*^-7 + 0.*I, 1.3301604262494495*^-8 + 0.*I, 5.948130876731739*^-10 + 0.*I, 1.8607337892717624*^-11 + 0.*I, 7.993605777301128*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.26673749933678886 + 0.*I, 0.2506655975250016 + 0.*I, 0.2561293368479989 + 0.*I, 0.08370701242959024 + 0.*I, 0.1480331144092073 + 0.*I, 0.036126447087814206 + 0.*I, 0.004053371121215399 + 0.*I, 0.0002689815765899439 + 0.*I, 0.00001179466520007111 + 0.*I, 6.460720181067359*^-7 + 0.*I, 4.734670211448133*^-6 + 0.*I, 6.511291994470979*^-6 + 0.*I, 0.000010335706401853885 + 0.*I, 1.2959699979830932*^-7 + 0.*I, 6.879531988523981*^-6 + 0.*I, 3.025081207752578*^-6 + 0.*I, 1.4358958022597792*^-6 + 0.*I, 2.0004138345797176*^-7 + 0.*I, 1.4539591752793514*^-8 + 0.*I, 6.62203625267921*^-10 + 0.*I, 2.100541962590796*^-11 + 0.*I, 7.993605777301128*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.26095632364719906 + 0.*I, 0.2443487768098107 + 0.*I, 0.25123652839298405 + 0.*I, 0.07661148367799075 + 0.*I, 0.14928029004019908 + 0.*I, 0.037370254375201924 + 0.*I, 0.004279219726410766 + 0.*I, 0.00028933575320078125 + 0.*I, 0.000012917339797802187 + 0.*I, 6.760235926606128*^-7 + 0.*I, 4.955366805781125*^-6 + 0.*I, 6.5209184052505975*^-6 + 0.*I, 0.000010801550409667017 + 0.*I, 4.98837593454482*^-7 + 0.*I, 7.1903380138849116*^-6 + 0.*I, 3.0328254130296273*^-6 + 0.*I, 1.5027521893529185*^-6 + 0.*I, 2.142130028914835*^-7 + 0.*I, 1.5878409698188992*^-8 + 0.*I, 7.366107723782989*^-10 + 0.*I, 2.3780977187470856*^-11 + 0.*I, 7.993605777301128*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I, 3.996802888650564*^-13 + 0.*I}
{0.2550214449247967 + 0.*I, 0.23767684251359 + 0.*I, 0.2460529094480135 + 0.*I, 0.06947696220580558 + 0.*I, 0.1504450604731922 + 0.*I, 0.03863499340019949 + 0.*I, 0.004514729332005808 + 0.*I, 0.00031099498358777566 + 0.*I, 0.000014134507808627463 + 0.*I, 7.057638029550617*^-7 + 0.*I, 5.182099793721307*^-6 + 0.*I, 6.517843598174978*^-6 + 0.*I, 0.000011269633004573622 + 0.*I, 8.756949831933981*^-7 + 0.*I, 7.5025532009220805*^-6 + 0.*I, 3.035000006867961*^-6 + 0.*I, 1.5714614054473943*^-6 + 0.*I, 2.292005918391738*^-7 + 0.*I, 1.7324386369921285*^-8 + 0.*I, 8.184120048326805*^-10 + 0.*I, 2.7000623958883807*^-11 + 0.*I, 7.993605777301128*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I, 1.998401444325282*^-13 + 0.*I}
